Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Label
0.455403882,0.184381311,0.968509143,0.066108033,0.178501995,0.477198909,0.141420771,0.835872369,0.026519239,0.950564697,0.792050998,0.14648933,0.031891771,0.860865123,0.954885241,1
0.852159768,0.037337241,0.051016019,0.945198788,0.943504643,0.781370101,0.353620363,0.029933269,0.732758742,0.036795094,0.121672651,0.454839163,0.055982987,0.965866211,0.370000057,0
0.411866471,0.948436807,0.847300898,0.438732289,0.022024658,0.029386392,0.027300393,0.905761251,0.645771261,0.503380439,0.018793629,0.977782412,0.981075327,0.203518788,0.214965993,0
0.911969244,0.192150265,0.598689793,0.329451214,0.063861279,0.990909645,0.964288687,0.97710163,0.967645538,0.353250596,0.938312488,0.022340617,0.254169511,0.020597846,0.438034779,1
0.926636129,0.204454407,0.607924054,0.339935222,0.062743722,0.96694854,0.983609802,0.958065094,0.972829828,0.313196273,0.970266604,0.03846186,0.247075573,0.022980472,0.431343472,1
0.462417467,0.162166933,0.968755932,0.054821016,0.162195636,0.465026238,0.121866241,0.829080674,0.018473312,0.968484398,0.815164636,0.159862598,0.016226626,0.862356949,0.975540796,1
0.488040358,0.160538786,0.97253517,0.040470393,0.174178762,0.490469383,0.138145188,0.819049077,0.025171316,0.960009734,0.808362067,0.134933256,0.033988206,0.890777889,0.965029176,1
0.407979273,0.953772533,0.833887747,0.435171904,0.00657905,0.05612827,0.037940858,0.895857207,0.637584996,0.485816072,0.033046338,0.971913026,0.980905283,0.210773425,0.213837997,0
0.442249801,0.166022793,0.980040526,0.025446608,0.19486534,0.4794954,0.14656912,0.808445763,0.025901302,0.958153033,0.794778662,0.138413759,0.020573621,0.855231027,0.970624951,1
0.921452149,0.220350412,0.620750797,0.328784097,0.053624497,0.968418654,0.960862897,0.972947713,0.952180596,0.312758456,0.989772497,0.008585118,0.233324442,0.023956643,0.437693139,1
0.407794645,0.965454584,0.847882669,0.412764726,0.037747745,0.019994779,0.029863851,0.875803029,0.6196119,0.489489699,0.008491171,0.996002443,0.960935546,0.210703575,0.243772891,0
0.430920941,0.970218129,0.863076118,0.415679976,0.013622184,0.041336695,0.045803569,0.896465186,0.620065459,0.47755764,0.01715276,0.982181608,0.989086032,0.21577235,0.24055579,0
0.926730692,0.203725219,0.575385089,0.336704707,0.045143147,0.974974753,0.95833124,0.935003141,0.976412631,0.315666481,0.983937266,0.007642983,0.239203947,0.030248226,0.438114391,1
0.440559137,0.161574535,0.964795454,0.053299942,0.180829326,0.467893644,0.146437421,0.828182775,0.015186138,0.955053891,0.81292881,0.148006384,0.017973318,0.849252919,0.95845215,1
0.952747597,0.200455407,0.603740747,0.336648766,0.057765088,0.955824449,0.96180559,0.957658965,0.976043128,0.327700416,0.979378819,0.056648854,0.241424268,0.035321415,0.413344007,1
0.854489261,0.037463982,0.032119731,0.934825983,0.966515161,0.758550819,0.367985395,0,0.726651308,0.027192978,0.127541739,0.459417228,0.083904102,0.959550061,0.348920347,0
0.412471479,0.96943556,0.841191198,0.434435982,0.026864975,0.022509356,0.029272042,0.893537907,0.632589489,0.509984326,0.032961647,0.970895188,0.979168288,0.216592289,0.208948697,0
0.038061517,0.181415712,0.609987213,0.122976074,0.190229855,0.546252794,0.128414389,0.238226413,0.378737572,0.072785621,0.835364685,0.16301744,0.612528481,0.612779949,0.032867158,0
0.064294116,0.207899807,0.586525471,0.161595298,0.187555922,0.546791364,0.13290415,0.231508848,0.358210926,0.088648813,0.819317505,0.169515351,0.594235757,0.622986222,0.026709575,0
0.970884747,0.202993394,0.58725802,0.356821738,0.060424259,0.983362805,0.973729001,0.974910544,0.96452879,0.315801832,0.968441193,0.021418132,0.245497425,0.042863437,0.437610005,1
0.401330142,0.93338501,0.850711252,0.426807703,0.036761927,0.033305743,0.014049317,0.892683249,0.624428945,0.495858329,0.030221746,0.963479917,0.96437342,0.215014461,0.224141936,0
0.844952052,0.040287972,0.03061005,0.953513273,0.983744104,0.773941473,0.346258442,0.030562875,0.737634833,0.049844581,0.145127987,0.476618688,0.068652443,0.959978378,0.359472961,0
0.846576129,0.043280129,0.043059825,0.938310317,0.96982786,0.772607727,0.354934813,0.031998109,0.716773608,0.071959254,0.117056163,0.464027784,0.052241655,0.991599339,0.344457289,0
0.035338861,0.174308756,0.611927503,0.181074835,0.161427196,0.561609159,0.138098195,0.23945861,0.346214401,0.088945426,0.828983213,0.151814751,0.603548791,0.617075598,0.001296529,0
0.433727918,0.981655547,0.85926652,0.424739898,0.025511626,0.015107607,0.02998017,0.899231158,0.638511287,0.503815754,0.024487989,0.971092179,0.980108753,0.205178258,0.219979244,0
0.934700392,0.193974744,0.612022474,0.32592671,0.075102129,0.96296387,0.983482458,0.97902341,0.964707602,0.295317251,0.962996826,0.022896012,0.258871753,0.030560676,0.414279859,1
0.086696298,0.167406588,0.594582653,0.15893102,0.190453904,0.545699403,0.149995247,0.232697832,0.355698373,0.082799107,0.837972464,0.134054648,0.640909777,0.61603274,0.017443929,0
0.935865907,0.198498414,0.576686666,0.337360864,0.054197498,0.963572502,0.989524155,0.966724654,0.974041045,0.308359227,0.955666791,0.010269239,0.252265304,0.047405286,0.434487015,1
0.417253846,1,0.857311884,0.410228858,0.018699138,0.026956659,0.016822995,0.891271142,0.63218102,0.454181267,0.028759622,0.985460372,0.970015572,0.204017489,0.207799593,0
0.044890468,0.200279875,0.58020334,0.171956574,0.199477573,0.549056506,0.129908013,0.262101595,0.360772018,0.082260652,0.826150308,0.165756594,0.616264506,0.631800119,0.043986587,0
0.82728387,0.031517083,0.02988315,0.933979863,0.970237422,0.787156247,0.369073308,0.01177813,0.71536208,0.05949105,0.136776659,0.466024193,0.076335711,0.960567979,0.325705255,0
0.419297655,0.157799333,0.965697295,0.035811029,0.204777671,0.456266577,0.145445144,0.844004629,0.040386576,0.95268531,0.801372375,0.162036897,0.039588386,0.852491866,0.964600518,1
0.438820944,0.143693944,0.950371498,0.01982164,0.168247695,0.49096303,0.123591006,0.832792035,0.030084889,0.959916731,0.818375575,0.154389503,0.024163782,0.843711879,0.960812663,1
0.433107055,0.159792697,0.97228002,0.030193712,0.191627402,0.484165149,0.137962092,0.811154888,0.018484902,0.958499467,0.808669229,0.149496203,0.007146819,0.863401328,0.967584636,1
0.802746976,0.035493921,0.02527782,0.96811262,0.963478045,0.771630206,0.335951555,0.053579854,0.725920312,0.033198176,0.136156253,0.48585819,0.057424984,0.97908283,0.352766497,0
0.427427071,0.951869923,0.86155807,0.423237532,0.013677453,0.038849431,0.032011218,0.895527269,0.619930165,0.492489529,0.011156044,0.949551621,0.976190625,0.223149109,0.230840163,0
0.837298339,0.045076151,0.034753786,0.941182937,0.952237505,0.785492706,0.35649274,0.039158155,0.748075727,0.01013285,0.134154472,0.478306724,0.060457479,0.946076363,0.31775993,0
0.861882694,0.029572888,0.026796668,0.940099523,0.965807556,0.784237017,0.35577644,0.053404632,0.734432528,0.037616746,0.134827193,0.48166083,0.070823592,0.987863344,0.329181836,0
0.941330016,0.217975666,0.578916346,0.33595408,0.066588846,0.971440845,0.970125679,0.983436386,0.948086873,0.309552136,0.95719149,0.038139319,0.237106667,0.001836685,0.441078278,1
0.448971674,0.168885951,0.981835062,0.057306605,0.178393159,0.480447247,0.162467809,0.825677016,0.018352088,0.921042959,0.811097555,0.15475443,0.039835462,0.855538296,0.979432605,1
0.845915553,0.025517572,0.04036986,0.953869298,0.978568491,0.797562274,0.352763508,0.019849483,0.716661829,0.075337948,0.136588926,0.484243965,0.067583904,0.979810837,0.349266019,0
0.938786018,0.190123473,0.599767343,0.327848744,0.037352208,0.961996509,0.991667244,0.97460569,0.976130189,0.309561713,0.96791854,0.030192899,0.249496638,0.01684737,0.440818214,1
0.413307571,0.150506466,0.981540972,0.045359806,0.16168784,0.469612412,0.143534961,0.824720217,0.029560263,0.932897419,0.809308578,0.173562106,0.015020164,0.87327241,0.999092953,1
0.828984658,0.032842009,0.017348693,0.943290195,0.945698516,0.797276369,0.373706787,0.005469529,0.720801249,0.039452017,0.133039923,0.476269793,0.056549743,0.970624279,0.378095476,0
0.427974635,0.978675841,0.860454411,0.414347365,0,0.028337864,0.034389678,0.882313409,0.62283662,0.51393164,0.02832399,0.978806322,0.983433426,0.200214716,0.229996199,0
0.83423487,0.057912133,0.025177667,0.973280471,0.973334909,0.769396777,0.377496832,0.026448941,0.739972943,0.048558118,0.138770184,0.475195427,0.071555203,0.967854139,0.343514374,0
0.399933799,0.975053632,0.833964317,0.412109471,0.037230246,0.03075123,0.034290818,0.885897651,0.643924241,0.488670028,0.024094494,0.983429636,0.958509855,0.216607522,0.212536124,0
0.444384115,0.159425321,0.981249588,0.027409649,0.163575497,0.4845782,0.108228866,0.817102682,0.03479184,0.973624724,0.829435119,0.146668833,0.037677574,0.860405763,0.962859654,1
0.441759805,0.174115011,0.966297047,0.065748759,0.164416988,0.477212685,0.14525002,0.798775616,0.043853487,0.95979177,0.848073954,0.170346204,0.028743712,0.888663445,0.981098711,1
0.95237747,0.209718653,0.58528248,0.338404076,0.043434392,0.951353966,0.958531394,0.972172059,0.949349139,0.30958652,0.959431593,0.020818192,0.261552541,0.029219371,0.417265725,1
0.411243521,0.161867056,0.96558451,0.059260722,0.18254222,0.470116325,0.147223619,0.819963895,0.043681281,0.964120344,0.819325071,0.162285186,0.02904456,0.860746715,0.971963849,1
0.819613131,0.026802462,0.030627228,0.958492618,0.974498569,0.785178111,0.340592307,0.050771461,0.713897156,0.067720763,0.142573985,0.479255482,0.056798803,0.970030714,0.33677979,0
0.467205674,0.161077956,0.970067027,0.036481355,0.156854391,0.475282763,0.141701134,0.815623308,0.0306765,0.94079669,0.800621239,0.146926679,0.031391365,0.867341165,0.972001658,1
0.036823239,0.206506833,0.5785862,0.13674524,0.209339583,0.550391511,0.144690454,0.267174535,0.335678393,0.091173587,0.83388824,0.166657113,0.59714714,0.641658896,0.025537022,0
0.033663334,0.213223162,0.592501536,0.173420419,0.182400586,0.548470743,0.120787507,0.241681009,0.37842123,0.054553464,0.849210705,0.140088033,0.619236526,0.624240109,0.031455354,0
0.067130042,0.208942653,0.613895589,0.186530483,0.193962259,0.553783766,0.146391478,0.253442663,0.367979448,0.075451268,0.817592913,0.138080213,0.609548989,0.627449577,0.026384435,0
0.841120081,0.038417183,0.015441733,0.941220679,0.973738945,0.77040407,0.335248528,0.027782395,0.733306376,0.076136465,0.141740031,0.477161824,0.06584661,0.964112148,0.345210592,0
0.829476781,0.034695168,0.042034532,0.953821373,0.968245619,0.774825655,0.377006468,0.02605614,0.7258268,0.043046639,0.155266695,0.46243007,0.057508913,0.972877995,0.326202462,0
0.038980296,0.19789123,0.610760243,0.165357749,0.179159593,0.538796221,0.139203683,0.230636846,0.359747735,0.092046693,0.833343479,0.127418787,0.61295216,0.622342558,0.017987433,0
0.848164562,0.053157174,0.054593377,0.938930799,0.937881248,0.796799126,0.347774735,0.018770137,0.732772389,0.086958366,0.133724495,0.475729908,0.050587962,0.953183667,0.348915838,0
0.950938665,0.206472009,0.596303606,0.341011282,0.065751284,0.946706927,0.954262456,0.973740305,0.969610068,0.294401478,0.977514092,0.027280006,0.256819387,0.042014492,0.433968656,1
0.393241422,0.961031793,0.867660449,0.405524166,0.044313018,0.022093254,0.032696851,0.883300066,0.639630299,0.471476066,0.036708094,0.975155348,0.967260737,0.209327393,0.248939269,0
0.038041085,0.199823533,0.613025339,0.192191171,0.192193117,0.541600682,0.160958923,0.248021772,0.35258852,0.054633277,0.835844362,0.151647722,0.614606158,0.639861363,0.024650517,0
0.434168741,0.154859775,0.969314323,0.052176955,0.193922358,0.456919563,0.120425563,0.81536233,0.028598505,0.948301841,0.807839257,0.134866751,0.021883341,0.878098196,0.970441039,1
0.049965895,0.169420178,0.577998731,0.129221413,0.196716604,0.556451446,0.118589918,0.25371416,0.373502089,0.080939288,0.825143934,0.151579797,0.620969695,0.620705145,0.036406807,0
0.044586331,0.204023631,0.599515025,0.173406027,0.173322943,0.555356622,0.146777558,0.252266169,0.367054525,0.090872017,0.822873104,0.142484456,0.617246045,0.624194501,0.051841297,0
0.453215173,0.162875308,0.967515609,0.052872718,0.176440158,0.48733492,0.135399484,0.814916358,0.040371136,0.962405364,0.811798426,0.152003247,0.030982019,0.874279138,0.987063099,1
0.032281505,0.220589184,0.58955694,0.146961837,0.174410703,0.569568685,0.118702513,0.248489164,0.359139456,0.089687041,0.821229579,0.153537252,0.597265016,0.650634872,0.032599404,0
0.921035426,0.194155739,0.583992299,0.336280694,0.046236989,0.962783753,0.967830489,0.956535213,0.983677974,0.278944944,0.967536364,0.043653701,0.231542409,0.027616391,0.431913572,1
0.421592848,0.965698202,0.841979689,0.412694831,0.0220927,0.019997895,0.03288006,0.879824104,0.613059178,0.467734621,0.01221684,0.976586526,0.976300153,0.212237695,0.235570744,0
0.063573501,0.194937871,0.594716586,0.166596053,0.179126682,0.539776817,0.145107029,0.23546222,0.368095678,0.088634736,0.82319409,0.161751915,0.616169629,0.61823264,0.055786694,0
0.075205862,0.185340951,0.607858783,0.169384693,0.193682984,0.546961778,0.112946255,0.254479424,0.364328568,0.089154603,0.819800952,0.157230206,0.622718522,0.624785,0.041875921,0
0.927963169,0.233986318,0.603905513,0.335639238,0.062144732,0.973266152,0.965518908,0.971459141,0.973041723,0.295445474,0.952755232,0.007798004,0.256844232,0.01154187,0.43661152,1
0.071670027,0.217638499,0.584841646,0.187810163,0.175529179,0.558284622,0.141824849,0.275495587,0.355971435,0.042749177,0.842672027,0.1401655,0.606524361,0.6136296,0.030916384,0
0.04219999,0.201148877,0.599312466,0.144773217,0.174619309,0.538091401,0.139134305,0.234259104,0.362226591,0.082330772,0.829285784,0.141346085,0.621053364,0.621373683,0.017133381,0
0.054029082,0.218486053,0.591354602,0.182817329,0.179795603,0.56405629,0.127624435,0.233119236,0.366928566,0.083116458,0.813377296,0.14580181,0.624392224,0.632372522,0.030400488,0
0.954018705,0.196932752,0.605245228,0.348682185,0.053108204,0.976223322,0.945017729,0.978100969,0.960768645,0.287152265,0.974017019,0.011052606,0.250605764,0.016458663,0.411013705,1
0.408426301,0.160636427,0.979906107,0.061496085,0.178400678,0.470206673,0.155172159,0.82990678,0.031110539,0.971966308,0.836422292,0.142242827,0.018579176,0.862933315,0.950055751,1
0.452527572,0.158196725,0.980213755,0.014115152,0.177194793,0.496359085,0.127891009,0.827146942,0.048332356,0.963325563,0.824319225,0.131256587,0.018176079,0.884780904,0.982695572,1
0.406323142,0.178407155,0.967635887,0.073356339,0.179876354,0.479233247,0.137115965,0.816787429,0.020248965,0.93421326,0.809829112,0.160817294,0.012895814,0.88380911,0.971152092,1
0.822779243,0.050064018,0.009513989,0.972538254,0.952079936,0.773410969,0.360444171,0.034419812,0.736421662,0.024968497,0.1318674,0.458936113,0.049184858,0.978088733,0.34932717,0
0.958957388,0.217321493,0.572054226,0.322957103,0.050740619,0.969163172,0.968407121,0.954762773,0.962290053,0.317099151,0.963254668,0.027881764,0.266096297,0.050524824,0.399496725,1
0.047833519,0.218070569,0.590968313,0.154645024,0.193483898,0.557177353,0.116986142,0.250288181,0.357435924,0.086712985,0.828692463,0.15010218,0.598671311,0.623315176,0.04969212,0
0.42372614,0.967202339,0.844637496,0.401754271,0.026929535,0.039494097,0.049288506,0.885981317,0.630482992,0.469891163,0.04919667,0.958932581,0.987979807,0.207154941,0.218797295,0
0.825730386,0.043503891,0.022494416,0.951954989,0.952169333,0.764470624,0.361174622,0.042856212,0.718949732,0.020956026,0.111808076,0.485270383,0.063155512,0.9649536,0.330860055,0
0.418900566,0.957125043,0.847774656,0.420812336,0.042204422,0.040372089,0.029512744,0.882841223,0.635619465,0.471921442,0.020424634,0.990104062,0.979177921,0.20734925,0.238981775,0
0.831887833,0.027139883,0.044955473,0.927157101,0.978329917,0.788758927,0.332422816,0.032809252,0.756560845,0.065850003,0.126217561,0.473219605,0.045688427,0.956625336,0.335051035,0
0.807881252,0.046815383,0,0.934500245,0.985083595,0.775604774,0.344823339,0.04560598,0.717094193,0.058792888,0.147118779,0.470668985,0.045356947,0.964997324,0.374344932,0
0.43719604,0.151751081,0.986435709,0.047235891,0.174409023,0.464559695,0.141771685,0.809305284,0.03159634,0.952711767,0.824932099,0.14189562,0.027160372,0.877891731,0.965790863,1
0.826549554,0.041457785,0.032844947,0.95838164,0.967420816,0.784434744,0.35929704,0.04722553,0.742880387,0.068351389,0.143948034,0.487877066,0.066888778,0.975139043,0.36770819,0
0.4495223,0.166822126,0.979662115,0.058106303,0.176312746,0.475868869,0.119063616,0.820486837,0.039805471,0.933672217,0.811223823,0.152619389,0.046164628,0.856541032,0.980337343,1
0.954164331,0.212832662,0.581819469,0.308969673,0.073267316,0.964725937,0.967078765,0.967826306,0.975022887,0.338019628,0.985079633,0.00505012,0.243161114,0.014118735,0.443296111,1
0.897306393,0.210642621,0.59332317,0.328993634,0.055044819,0.970710547,0.982088119,0.951384831,0.958094059,0.290081469,0.958359158,0.033696562,0.253429719,0.040433349,0.438586213,1
0.400197645,0.962676834,0.855892715,0.413184152,0.038534555,0.023154256,0.040876383,0.885608285,0.64077415,0.485511993,0.022553226,0.99441493,0.986762555,0.191588734,0.220953402,0
0.071619528,0.191878332,0.603323481,0.169913247,0.185565316,0.549500812,0.128155329,0.252536813,0.366910086,0.067662012,0.799772438,0.13526989,0.617746789,0.60257623,0.052717025,0
0.455841643,0.156808331,0.974401695,0.021381899,0.155128359,0.482728871,0.151469232,0.838633678,0.018761969,0.976157144,0.827336529,0.142804205,0.044743306,0.879483617,0.985264834,1
0.413183282,0.950873946,0.861511798,0.435189075,0.021767211,0.016366661,0.032080485,0.904496533,0.614393133,0.471674303,0.024212044,0.965150858,0.965234253,0.188292918,0.23558947,0
0.429666276,0.963949302,0.84930814,0.424524901,0.036403006,0.021100252,0.038959815,0.882026691,0.651831151,0.476281758,0.031453266,0.965561293,1,0.197635634,0.234675355,0
